index,exchange,symbol,conversion type(1× 2÷ 0 noConversion),conversionIndex,weight,tier value,priceMultiple,emaLagMs,uniqueExchangeAlias,chainId,tokenAddress,poolAddress,baseTokenAddress,quoteTokenAddress,subscribeName,sharesMultiplierSource,sharesMultiplierToken,sharesMultiplierBenchmark,conversionCheck
MINA-USD,OKX,MINA/USDT,1,USDT-USD,0.286,4,1,0,,,,,,,,,,,TRUE
MINA-USD,Kraken,MINA/USD,0,,0.214,3,1,0,,,,,,,,,,,TRUE
MON-EUR,Bybit,MON/USDT,1,USDT-EUR,0.375,3,1,0,,,,,,,,,,,TRUE
MON-EUR,Bitget,MON/USDT,1,USDT-EUR,0.25,2,1,0,,,,,,,,,,,TRUE
MON-EUR,Coinbase,MON/USD,1,USD-EUR,0.375,3,1,0,,,,,,,,,,,TRUE
MON-TRY,Bybit,MON/USDT,1,USDT-TRY,0.375,3,1,0,,,,,,,,,,,TRUE
MON-TRY,Bitget,MON/USDT,1,USDT-TRY,0.25,2,1,0,,,,,,,,,,,TRUE
MON-TRY,Coinbase,MON/USD,1,USD-TRY,0.375,3,1,0,,,,,,,,,,,TRUE
MON-USD,Bybit,MON/USDT,1,USDT-USD,0.375,3,1,0,,,,,,,,,,,TRUE
MON-USD,Bitget,MON/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
MON-USD,Coinbase,MON/USD,0,,0.375,3,1,0,,,,,,,,,,,TRUE
MON-USDC,Bitget,MON/USDT,2,USDC-USDT,0.25,2,1,0,,,,,,,,,,,TRUE
MON-USDC,Coinbase,MON/USD,1,USD-USDC,0.375,3,1,0,,,,,,,,,,,TRUE
MON-USDC,Bybit,MON/USDT,2,USDC-USDT,0.375,3,1,0,,,,,,,,,,,TRUE
MON-USDT,Bybit,MON/USDT,0,,0.3,3,1,0,,,,,,,,,,,TRUE
MON-USDT,Bitget,MON/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
MON-USDT,Coinbase,MON/USD,2,USDT-USD,0.3,3,1,0,,,,,,,,,,,TRUE
MON-USDT,Binance_LINEAR_PERPETUAL,MON/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
MOODENG-EUR,Kucoin,MOODENG/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
MOODENG-EUR,Gate,MOODENG/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
MOODENG-EUR,Mxc,MOODENG/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
MORPHO-EUR,OKX,MORPHO/USDT,1,USDT-EUR,0.364,4,1,0,,,,,,,,,,,TRUE
MORPHO-EUR,Bybit,MORPHO/USDT,1,USDT-EUR,0.273,3,1,0,,,,,,,,,,,TRUE
MORPHO-EUR,Gate,MORPHO/USDT,1,USDT-EUR,0.182,2,1,0,,,,,,,,,,,TRUE
MORPHO-EUR,Kucoin,MORPHO/USDT,1,USDT-EUR,0.182,2,1,0,,,,,,,,,,,TRUE
MORPHO-USD,OKX,MORPHO/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
MORPHO-USD,Bybit,MORPHO/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
MORPHO-USD,Gate,MORPHO/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
MORPHO-USD,Kucoin,MORPHO/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
MORPHO-USDC,OKX,MORPHO/USDT,2,USDC-USDT,0.364,4,1,0,,,,,,,,,,,TRUE
MORPHO-USDC,Bybit,MORPHO/USDT,2,USDC-USDT,0.273,3,1,0,,,,,,,,,,,TRUE
MORPHO-USDC,Gate,MORPHO/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
MORPHO-USDC,Kucoin,MORPHO/USDT,2,USDC-USDT,0.182,2,1,0,,,,,,,,,,,TRUE
MORPHO-USDT,Kucoin,MORPHO/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
MORPHO-USDT,OKX,MORPHO/USDT,0,,0.364,4,1,0,,,,,,,,,,,TRUE
MORPHO-USDT,Bybit,MORPHO/USDT,0,,0.273,3,1,0,,,,,,,,,,,TRUE
MORPHO-USDT,Gate,MORPHO/USDT,0,,0.182,2,1,0,,,,,,,,,,,TRUE
MOVE-EUR,Gate,MOVE/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
MSFT-USDT,Ondo_TICKER,MSFT/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
MSFT-USDT,Pyth,MSFT/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
MSFT-USDT,Bitmart,MSFTON/USDT,0,,0.2,2,1,0,,,,,,,,Ondo,MSFT,1.001,TRUE
MSFT-USDT,OKX_PERPETUAL,MSFT-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
MSTR-USDT,Bitmart,MSTRX/USDT,0,,0.1,2,1,0,,,,,,,,,,,TRUE
MSTR-USDT,Binance_LINEAR_PERPETUAL,MSTR/USDT,0,,0.15,2,1,0,,,,,,,,,,,TRUE
MSTR-USDT,OKX_PERPETUAL,MSTR-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.15,2,1,0,,,,,,,,,,,TRUE
MSTR-USDT,Ondo_TICKER,MSTR/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
MSTR-USDT,Pyth,MSTR/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
MSTR-USDT,Binance_LINEAR_INDEX,MSTR/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
MU-USDT,Ondo_TICKER,MU/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
MU-USDT,Pyth,MU/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
MU-USDT,Bitmart,MUON/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
MU-USDT,OKX_PERPETUAL,MU-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
NAVX-EUR,Mxc,NAVX/USDT,1,USDT-EUR,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-EUR,Gate,NAVX/USDT,1,USDT-EUR,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-EUR,Kucoin,NAVX/USDT,1,USDT-EUR,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-EUR,Bybit,NAVX/USDT,1,USDT-EUR,0.333,3,1,0,,,,,,,,,,,TRUE
NAVX-USD,Gate,NAVX/USDT,1,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USD,Kucoin,NAVX/USDT,1,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USD,Bybit,NAVX/USDT,1,USDT-USD,0.333,3,1,0,,,,,,,,,,,TRUE
NAVX-USD,Mxc,NAVX/USDT,1,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USDC,Gate,NAVX/USDT,2,USDC-USDT,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USDC,Kucoin,NAVX/USDT,2,USDC-USDT,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USDC,Bybit,NAVX/USDT,2,USDC-USDT,0.333,3,1,0,,,,,,,,,,,TRUE
NAVX-USDC,Mxc,NAVX/USDT,2,USDC-USDT,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USDT,Mxc,NAVX/USDT,0,,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USDT,Gate,NAVX/USDT,0,,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USDT,Kucoin,NAVX/USDT,0,,0.222,2,1,0,,,,,,,,,,,TRUE
NAVX-USDT,Bybit,NAVX/USDT,0,,0.333,3,1,0,,,,,,,,,,,TRUE
NEIRO-EUR,OKX,NEIRO/USDT,1,USDT-EUR,0.5,4,1,0,,,,,,,,,,,TRUE
NEIRO-EUR,Binance,NEIRO/USDT,1,USDT-EUR,0.5,4,1,0,,,,,,,,,,,TRUE
NEIRO-TRY,Binance,NEIRO/TRY,0,,1.0,4,1,0,,,,,,,,,,,TRUE
NEIRO-USD,Binance,NEIRO/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
NEIRO-USD,Kucoin,NEIROCTO/USDT,1,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
NEIRO-USD,OKX,NEIRO/USDT,1,USDT-USD,0.4,4,1,0,,,,,,,,,,,TRUE
NEIRO-USDC,Binance,NEIRO/USDT,2,USDC-USDT,0.5,4,1,0,,,,,,,,,,,TRUE
NEIRO-USDC,OKX,NEIRO/USDT,2,USDC-USDT,0.5,4,1,0,,,,,,,,,,,TRUE
NFLX-USDT,Pyth,NFLX/USD,2,USDT-USD,0.571,2,1,0,,,,,,,,,,,TRUE
NFLX-USDT,Hyperliquid_LINEAR_PERPETUAL,NFLX/USDC,1,USDC-USDT,0.429,2,1,0,,,,,,,,,,,TRUE
NFT-USD,OKX,NFT/USDT,1,USDT-USD,0.5,4,1,0,,,,,,,,,,,TRUE
NFT-USD,Kucoin,NFT/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
NFT-USD,Gate,NFT/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
NIGHT-EUR,Bybit,NIGHT/USDT,1,USDT-EUR,0.333,3,1,0,,,,,,,,,,,TRUE
NIGHT-EUR,Gate,NIGHT/USDT,1,USDT-EUR,0.222,2,1,0,,,,,,,,,,,TRUE
NIGHT-EUR,OKX,NIGHT/USDT,1,USDT-EUR,0.444,4,1,0,,,,,,,,,,,TRUE
NIGHT-TRY,Bybit,NIGHT/USDT,1,USDT-TRY,0.333,3,1,0,,,,,,,,,,,TRUE
NIGHT-TRY,Gate,NIGHT/USDT,1,USDT-TRY,0.222,2,1,0,,,,,,,,,,,TRUE
NIGHT-TRY,OKX,NIGHT/USDT,1,USDT-TRY,0.444,4,1,0,,,,,,,,,,,TRUE
NIGHT-USD,OKX,NIGHT/USDT,1,USDT-USD,0.444,4,1,0,,,,,,,,,,,TRUE
NIGHT-USD,Bybit,NIGHT/USDT,1,USDT-USD,0.333,3,1,0,,,,,,,,,,,TRUE
NIGHT-USD,Gate,NIGHT/USDT,1,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
NIGHT-USDC,Bybit,NIGHT/USDT,2,USDC-USDT,0.333,3,1,0,,,,,,,,,,,TRUE
NIGHT-USDC,Gate,NIGHT/USDT,2,USDC-USDT,0.222,2,1,0,,,,,,,,,,,TRUE
NIGHT-USDC,OKX,NIGHT/USDT,2,USDC-USDT,0.444,4,1,0,,,,,,,,,,,TRUE
NIGHT-USDT,OKX,NIGHT/USDT,0,,0.444,4,1,0,,,,,,,,,,,TRUE
NIGHT-USDT,Bybit,NIGHT/USDT,0,,0.333,3,1,0,,,,,,,,,,,TRUE
NIGHT-USDT,Gate,NIGHT/USDT,0,,0.222,2,1,0,,,,,,,,,,,TRUE
NOT-EUR,Bybit,NOT/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
NOT-USD,OKX,NOT/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
NOT-USD,Binance,NOT/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
NOT-USD,Kucoin,NOT/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
NOT-USD,Gate,NOT/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
NVDA-USDT,OKX_PERPETUAL,NVDA-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.2,2,1,0,,,,,,,,,,,TRUE
NVDA-USDT,Ondo_TICKER,NVDA/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
NVDA-USDT,Pyth,NVDA/USD,2,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
NVDA-USDT,Bitmart,NVDAX/USDT,0,,0.1,2,1,0,,,,,,,,,,,TRUE
NVDA-USDT,Gate_LINEAR_PERPETUAL,NVDAX/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
OKSOL-SOL,OKX,SOL/USDT,2,SOL-USDT,0.364,4,1,0,,,,,,,,,,,TRUE
OKSOL-SOL,Binance,SOL/USDT,2,SOL-USDT,0.364,4,1,0,,,,,,,,,,,TRUE
OKSOL-SOL,Bybit,SOL/USDT,2,SOL-USDT,0.273,3,1,0,,,,,,,,,,,TRUE
OL-EUR,Mxc,OL/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
OMI-EUR,Gate,OMI/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
OMI-EUR,OKX,OMI/USDT,1,USDT-EUR,0.667,4,1,0,,,,,,,,,,,TRUE
OMI-USD,OKX,OMI/USDT,1,USDT-USD,0.667,4,1,0,,,,,,,,,,,TRUE
OMI-USD,Gate,OMI/USDT,1,USDT-USD,0.333,2,1,0,,,,,,,,,,,TRUE
OMI-USDC,Gate,OMI/USDT,2,USDC-USDT,0.333,2,1,0,,,,,,,,,,,TRUE
OMI-USDC,OKX,OMI/USDT,2,USDC-USDT,0.667,4,1,0,,,,,,,,,,,TRUE
OMI-USDT,Gate,OMI/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
OMI-USDT,OKX,OMI/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
ONDO-EUR,Binance,ONDO/USDT,1,USDT-EUR,1.0,4,1,0,,,,,,,,,,,TRUE
ONDO-USD,OKX,ONDO/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
ONDO-USD,Kucoin,ONDO/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
ONDO-USD,Gate,ONDO/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
ONDO-USD,Bybit,ONDO/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
ONE-EUR,Bybit,ONE/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
ONE-USD,Gate,ONE/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
ONE-USD,OKX,ONE/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
ONE-USD,Kucoin,ONE/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
ONE-USD,Binance,ONE/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
OP-EUR,Kraken,OP/EUR,0,,0.6,3,1,0,,,,,,,,,,,TRUE
OP-EUR,Bitvavo,OP/EUR,0,,0.4,2,1,0,,,,,,,,,,,TRUE
OP-USD,Binance,OP/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
OP-USD,Coinbase,OP/USD,0,,0.2,3,1,0,,,,,,,,,,,TRUE
OP-USD,OKX,OP/USDT,1,USDT-USD,0.267,4,1,0,,,,,,,,,,,TRUE
OP-USD,Gate,OP/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
OP-USD,Kucoin,OP/USDT,1,USDT-USD,0.133,2,1,0,,,,,,,,,,,TRUE
OPN-USDT,Bybit,OPN/USDT,0,,0.429,3,1,0,,,,,,,,,,,TRUE
OPN-USDT,Gate,OPN/USDT,0,,0.286,2,1,0,,,,,,,,,,,TRUE
OPN-USDT,Mxc,OPN/USDT,0,,0.286,2,1,0,,,,,,,,,,,TRUE
ORBS-EUR,BingX,ORBS/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
ORCL-USDT,Pyth,ORCL/USD,2,USDT-USD,0.4,2,1,0,,,,,,,,,,,TRUE
ORCL-USDT,Hyperliquid_LINEAR_PERPETUAL,ORCL/USDC,1,USDC-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
ORCL-USDT,OKX_PERPETUAL,ORCL-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.3,2,1,0,,,,,,,,,,,TRUE
PARTI-TRY,Binance,PARTI/TRY,0,,1.0,4,1,0,,,,,,,,,,,TRUE
PAXG-TRY,OKX,PAXG/USDT,1,USDT-TRY,0.5,4,1,0,,,,,,,,,,,TRUE
PAXG-TRY,Binance,PAXG/USDT,1,USDT-TRY,0.5,4,1,0,,,,,,,,,,,TRUE
PENGU-TRY,Binance,PENGU/TRY,0,,0.667,4,1,0,,,,,,,,,,,TRUE
PENGU-TRY,BTCTurk,PENGU/TRY,0,,0.333,2,1,0,,,,,,,,,,,TRUE
PEOPLE-EUR,Bybit,PEOPLE/USDT,1,USDT-EUR,1.0,3,1,0,,,,,,,,,,,TRUE
PEOPLE-USD,OKX,PEOPLE/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
PEOPLE-USD,Gate,PEOPLE/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
PEOPLE-USD,Kucoin,PEOPLE/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
PEOPLE-USD,Binance,PEOPLE/USDT,1,USDT-USD,0.333,4,1,0,,,,,,,,,,,TRUE
PEPE-TRY,Binance,PEPE/TRY,0,,0.667,4,1,0,,,,,,,,,,,TRUE
PEPE-TRY,BTCTurk,PEPE/TRY,0,,0.333,2,1,0,,,,,,,,,,,TRUE
PEPE-USD,Gate,PEPE/USDT,1,USDT-USD,0.143,2,1,0,,,,,,,,,,,TRUE
PEPE-USD,OKX,PEPE/USDT,1,USDT-USD,0.286,4,1,0,,,,,,,,,,,TRUE
PEPE-USD,Kucoin,PEPE/USDT,1,USDT-USD,0.143,2,1,0,,,,,,,,,,,TRUE
PEPE-USD,Bybit,PEPE/USDT,1,USDT-USD,0.214,3,1,0,,,,,,,,,,,TRUE
PEPE-USD,Kraken,PEPE/USD,0,,0.214,3,1,0,,,,,,,,,,,TRUE
PHA-USDT,Kucoin,PHA/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
PHA-USDT,Gate,PHA/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
PHA-USDT,OKX,PHA/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
PHA-USDT,Binance,PHA/USDT,0,,0.333,4,1,0,,,,,,,,,,,TRUE
PLTR-USDT,Ondo_TICKER,PLTR/USD,2,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
PLTR-USDT,Pyth,PLTR/USD,2,USDT-USD,0.222,2,1,0,,,,,,,,,,,TRUE
PLTR-USDT,Binance_LINEAR_INDEX,PLTR/USDT,0,,0.222,2,1,0,,,,,,,,,,,TRUE
PLTR-USDT,Binance_LINEAR_PERPETUAL,PLTR/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
PLTR-USDT,OKX_PERPETUAL,PLTR-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.167,2,1,0,,,,,,,,,,,TRUE
PNUT-TRY,Binance,PNUT/TRY,0,,0.667,4,1,0,,,,,,,,,,,TRUE
PNUT-TRY,BTCTurk,PNUT/TRY,0,,0.333,2,1,0,,,,,,,,,,,TRUE
POR-EUR,Gate,POR/USDT,1,USDT-EUR,0.333,2,1,0,,,,,,,,,,,TRUE
POR-EUR,OKX,POR/USDT,1,USDT-EUR,0.667,4,1,0,,,,,,,,,,,TRUE
POR-USD,Gate,POR/USDT,1,USDT-USD,0.333,2,1,0,,,,,,,,,,,TRUE
POR-USD,OKX,POR/USDT,1,USDT-USD,0.667,4,1,0,,,,,,,,,,,TRUE
POR-USDC,Gate,POR/USDT,2,USDC-USDT,0.333,2,1,0,,,,,,,,,,,TRUE
POR-USDC,OKX,POR/USDT,2,USDC-USDT,0.667,4,1,0,,,,,,,,,,,TRUE
POR-USDT,Gate,POR/USDT,0,,0.333,2,1,0,,,,,,,,,,,TRUE
POR-USDT,OKX,POR/USDT,0,,0.667,4,1,0,,,,,,,,,,,TRUE
PUMP-EUR,OKX,PUMP/USDT,1,USDT-EUR,0.286,4,1,0,,,,,,,,,,,TRUE
PUMP-EUR,Gate,PUMP/USDT,1,USDT-EUR,0.143,2,1,0,,,,,,,,,,,TRUE
PUMP-EUR,Kucoin,PUMP/USDT,1,USDT-EUR,0.143,2,1,0,,,,,,,,,,,TRUE
PUMP-EUR,Kraken,PUMP/USD,1,USD-EUR,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-EUR,Bybit,PUMP/USDT,1,USDT-EUR,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-TRY,Binance,PUMP/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
PUMP-TRY,BTCTurk,PUMP/TRY,0,,0.2,2,1,0,,,,,,,,,,,TRUE
PUMP-TRY,OKX,PUMP/TRY,0,,0.4,4,1,0,,,,,,,,,,,TRUE
PUMP-USD,Gate,PUMP/USDT,1,USDT-USD,0.143,2,1,0,,,,,,,,,,,TRUE
PUMP-USD,OKX,PUMP/USDT,1,USDT-USD,0.286,4,1,0,,,,,,,,,,,TRUE
PUMP-USD,Kraken,PUMP/USD,0,,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-USD,Kucoin,PUMP/USDT,1,USDT-USD,0.143,2,1,0,,,,,,,,,,,TRUE
PUMP-USD,Bybit,PUMP/USDT,1,USDT-USD,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-USDC,Kraken,PUMP/USD,1,USD-USDC,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-USDC,Gate,PUMP/USDT,2,USDC-USDT,0.143,2,1,0,,,,,,,,,,,TRUE
PUMP-USDC,Kucoin,PUMP/USDT,2,USDC-USDT,0.143,2,1,0,,,,,,,,,,,TRUE
PUMP-USDC,Bybit,PUMP/USDT,2,USDC-USDT,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-USDC,OKX,PUMP/USDT,2,USDC-USDT,0.286,4,1,0,,,,,,,,,,,TRUE
PUMP-USDT,OKX,PUMP/USDT,0,,0.286,4,1,0,,,,,,,,,,,TRUE
PUMP-USDT,Kraken,PUMP/USD,2,USDT-USD,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-USDT,Bybit,PUMP/USDT,0,,0.214,3,1,0,,,,,,,,,,,TRUE
PUMP-USDT,Gate,PUMP/USDT,0,,0.143,2,1,0,,,,,,,,,,,TRUE
PUMP-USDT,Kucoin,PUMP/USDT,0,,0.143,2,1,0,,,,,,,,,,,TRUE
PYTH-USD,Gate,PYTH/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
PYTH-USD,OKX,PYTH/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
PYTH-USD,Kucoin,PYTH/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
PYTH-USD,Bybit,PYTH/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
QQQ-USDT,Bitmart,QQQX/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
QQQ-USDT,Pyth,QQQ/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
QQQ-USDT,Gate_LINEAR_PERPETUAL,QQQX/USDT,0,,0.2,2,1,0,,,,,,,,,,,TRUE
QQQ-USDT,OKX_PERPETUAL,QQQ-USDT/SWAP-SWAP,1,USDT/SWAP-USDT,0.2,2,1,0,,,,,,,,,,,TRUE
QQQ-USDT,Ondo_TICKER,QQQ/USD,2,USDT-USD,0.2,2,1,0,,,,,,,,,,,TRUE
QTUM-EUR,Mxc,QTUM/USDT,1,USDT-EUR,1.0,2,1,0,,,,,,,,,,,TRUE
RESOLV-TRY,Binance,RESOLV/TRY,0,,0.5,4,1,0,,,,,,,,,,,TRUE
RESOLV-TRY,OKX,RESOLV/TRY,0,,0.5,4,1,0,,,,,,,,,,,TRUE
RESOLV-USD,Bitget,RESOLV/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
RESOLV-USD,Gate,RESOLV/USDT,1,USDT-USD,0.182,2,1,0,,,,,,,,,,,TRUE
RESOLV-USD,OKX,RESOLV/USDT,1,USDT-USD,0.364,4,1,0,,,,,,,,,,,TRUE
RESOLV-USD,Bybit,RESOLV/USDT,1,USDT-USD,0.273,3,1,0,,,,,,,,,,,TRUE
ROBO-EUR,Gate,ROBO/USDT,1,USDT-EUR,0.222,2,1,0,,,,,,,,,,,TRUE
ROBO-EUR,Bitget,ROBO/USDT,1,USDT-EUR,0.222,2,1,0,,,,,,,,,,,TRUE
ROBO-EUR,Bybit,ROBO/USDT,1,USDT-EUR,0.333,3,1,0,,,,,,,,,,,TRUE
ROBO-EUR,Kucoin,ROBO/USDT,1,USDT-EUR,0.222,2,1,0,,,,,,,,,,,TRUE
ROBO-TRY,OKX,ROBO/USDT,1,USDT-TRY,0.25,4,1,0,,,,,,,,,,,TRUE
ROBO-TRY,Coinbase,ROBO/USD,1,USD-TRY,0.188,3,1,0,,,,,,,,,,,TRUE
ROBO-TRY,Gate,ROBO/USDT,1,USDT-TRY,0.125,2,1,0,,,,,,,,,,,TRUE
ROBO-TRY,Bitget,ROBO/USDT,1,USDT-TRY,0.125,2,1,0,,,,,,,,,,,TRUE
ROBO-TRY,Bybit,ROBO/USDT,1,USDT-TRY,0.188,3,1,0,,,,,,,,,,,TRUE
ROBO-TRY,Kucoin,ROBO/USDT,1,USDT-TRY,0.125,2,1,0,,,,,,,,,,,TRUE
ROBO-USD,Bybit,ROBO/USDT,1,USDT-USD,0.25,3,1,0,,,,,,,,,,,TRUE
ROBO-USD,Kucoin,ROBO/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
ROBO-USD,Coinbase,ROBO/USD,0,,0.25,3,1,0,,,,,,,,,,,TRUE
ROBO-USD,Gate,ROBO/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
ROBO-USD,Bitget,ROBO/USDT,1,USDT-USD,0.167,2,1,0,,,,,,,,,,,TRUE
ROBO-USDC,Kucoin,ROBO/USDT,2,USDC-USDT,0.222,2,1,0,,,,,,,,,,,TRUE
ROBO-USDC,Gate,ROBO/USDT,2,USDC-USDT,0.222,2,1,0,,,,,,,,,,,TRUE
ROBO-USDC,Bitget,ROBO/USDT,2,USDC-USDT,0.222,2,1,0,,,,,,,,,,,TRUE
ROBO-USDC,Bybit,ROBO/USDT,2,USDC-USDT,0.333,3,1,0,,,,,,,,,,,TRUE
ROBO-USDT,Coinbase,ROBO/USD,2,USDT-USD,0.25,3,1,0,,,,,,,,,,,TRUE
ROBO-USDT,Gate,ROBO/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
ROBO-USDT,Bitget,ROBO/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
ROBO-USDT,Bybit,ROBO/USDT,0,,0.25,3,1,0,,,,,,,,,,,TRUE
ROBO-USDT,Kucoin,ROBO/USDT,0,,0.167,2,1,0,,,,,,,,,,,TRUE
RON-EUR,Gate,RON/USDT,1,USDT-EUR,0.25,2,1,0,,,,,,,,,,,TRUE
RON-EUR,Mxc,RON/USDT,1,USDT-EUR,0.25,2,1,0,,,,,,,,,,,TRUE
RON-EUR,OKX,RON/USDT,1,USDT-EUR,0.5,4,1,0,,,,,,,,,,,TRUE
RON-USD,Gate,RON/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
RON-USD,Mxc,RON/USDT,1,USDT-USD,0.25,2,1,0,,,,,,,,,,,TRUE
RON-USD,OKX,RON/USDT,1,USDT-USD,0.5,4,1,0,,,,,,,,,,,TRUE
